,url,size,new,idx
187,http://northjersey.mycapture.com/mycapture/lookup.asp?originalname=MC_clownincident100516.jpg,11836,3.0,187.0
188,http://archive.northjersey.com/polopoly_fs/1.1671922!/fileImage/httpImage/clownincident100516.jpg,1550186,3.0,188.0
189,http://archive.northjersey.com/polopoly_fs/1.1671922.1475711490!/fileImage/httpImage/image.jpg_gen/derivatives/landscape_300/clownincident100516.jpg,11540,3.0,189.0
190,http://archive.northjersey.com/polopoly_fs/1.1671922.1475711490!/fileImage/httpImage/image.jpg_gen/derivatives/box_780/clownincident100516.jpg,51896,3.0,190.0
191,http://archive.northjersey.com/news/schools-and-police-taking-hard-line-against-clown-threats-1.1673868,121645,3.0,191.0
192,http://northjersey.mycapture.com/mycapture/lookup.asp?originalname=MC_clowns.jpg,11823,3.0,192.0
193,http://archive.northjersey.com/news/scary-clowns-are-nothing-new-1.1673794,129825,3.0,193.0
194,http://s.huffpost.com/contributors/chris-castle/headshot.jpg,17847,3.0,194.0
195,http://northjersey.mycapture.com/mycapture/lookup.asp?originalname=MC_middletown-clown.jpg,11833,3.0,195.0
196,http://s.huffpost.com/contributors/carlotta-cooper/headshot.jpg,2793,3.0,196.0
197,http://archive.northjersey.com/news/business/small-business/innovation-fitness-solutions-focuses-on-lasting-results-1.1672070,131159,3.0,197.0
198,http://northjersey.mycapture.com/mycapture/lookup.asp?originalname=MC_100516_st_innov2_14331785.jpg,11842,3.0,198.0
199,http://s.huffpost.com/contributors/andrew-m-lieb/headshot.jpg,7754,3.0,199.0
200,http://archive.northjersey.com/polopoly_fs/1.1672071!/fileImage/httpImage/100516-st-innov2-14331785.jpg,89214,3.0,200.0
201,http://archive.northjersey.com/polopoly_fs/1.1672071.1475727360!/fileImage/httpImage/image.jpg_gen/derivatives/landscape_300/100516-st-innov2-14331785.jpg,14262,3.0,201.0
202,http://archive.northjersey.com/polopoly_fs/1.1672072.1475727360!/fileImage/httpImage/image.jpg_gen/derivatives/landscape_300/100616-st-innovative2.jpg,19074,3.0,202.0
203,http://archive.northjersey.com/polopoly_fs/1.1672071.1475727360!/fileImage/httpImage/image.jpg_gen/derivatives/box_780/100516-st-innov2-14331785.jpg,65673,3.0,203.0
204,http://archive.northjersey.com/news/crime-and-courts/police-blotters/clifton-boy-15-fighting-for-his-life-1.1692127,99942,3.0,204.0
205,http://archive.northjersey.com/news/public-safety/line-shows-support-for-officers-1.1679927,114698,3.0,205.0
206,http://archive.northjersey.com/polopoly_fs/1.1679928!/fileImage/httpImage/102016-gh-halblueline.jpg,95591,3.0,206.0
